title,image,date,latitude,longitude
"Sunrise at Mitre Peak in Milford Sound, Fiordland National Park, New Zealand",https://windows10spotlight.com/wp-content/uploads/2021/06/6c763d6ed87835bf5bd7c13969b32b86-1024x576.jpg,6/12/2021,-44.6269971,167.8387759
"Mitre Peak rising from the Milford Sound fiord, Fiordland national park, New Zealand",https://windows10spotlight.com/wp-content/uploads/2020/09/a4427bc196d2c7e07cb7dae5badffcd5-1024x576.jpg,9/15/2020,-44.6269971,167.8387759
"Mitre Peak at low tide, New Zealand Fiordland at the Milford Sound (Piopiotahi)",https://windows10spotlight.com/wp-content/uploads/2017/06/05ace914bf5751ec2d0b86368d07d692-1024x576.jpg,6/4/2017,-44.6269971,167.8387759
"Wanaka Lake willow tree in autumn, Otago region of New Zealand",https://windows10spotlight.com/wp-content/uploads/2023/09/c71c46125f672387b31c4eb03852eb8b-1024x576.jpg,9/2/2023,-44.5309192,169.1108395
Morning double rainbow over the Lake Wanaka on the South Island of New Zealand,https://windows10spotlight.com/wp-content/uploads/2021/04/e3b23ecd5f6cf467b1fbf72a2306e4ee-1024x576.jpg,4/25/2021,-44.5309192,169.1108395
"Autumn landscape, lake Wanaka, New Zealand",https://windows10spotlight.com/wp-content/uploads/2017/05/b99ce27c4d57185c1c755e62c58c7b9f-1024x576.jpg,5/27/2017,-44.5309192,169.1108395
"The famous tree at the shoreline of Lake Wanaka at sunrise, New Zealand South Island",https://windows10spotlight.com/wp-content/uploads/2016/12/7d393f66834c146918b76d887dabc4ae-1024x576.jpg,12/29/2016,-44.5309192,169.1108395
"One Calm Tree, morning at Lake Wanaka, New Zealand",https://windows10spotlight.com/wp-content/uploads/2016/11/94a0e5ac14873414a35aa3f4004f1b88-1024x576.jpg,11/3/2016,-44.5309192,169.1108395
"A partially underwater submerged tree in Lake Wanaka, New Zealand",https://windows10spotlight.com/wp-content/uploads/2016/10/bede4aeeb903ce93a3f7e65b45c981db-1024x576.jpg,10/2/2016,-44.5309192,169.1108395
"Green pools with autumn coloured pine trees, Twizel, Lake Pukaki, South Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2021/08/fc7f65418da7b1dc5824998f1b47e680-1024x576.jpg,8/8/2021,-44.2614837,170.0876398
Aerial view of the Lake Pukaki coast in New Zealand South Island at sunset,https://windows10spotlight.com/wp-content/uploads/2021/02/5c340c8b0398e765211873b4f6c08894-1024x576.jpg,2/14/2021,-44.0696731,170.1651854
Lake Tekapo (Takapō) on South Island of New Zealand,https://windows10spotlight.com/wp-content/uploads/2022/09/7f1d86c525a023b79a56f57e8c773707-1024x576.jpg,9/9/2022,-44.0039685,170.4762369
"Lupins near the Church of the Good Shepherd at Lake Tekapo, South Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2018/09/7be253907bd770c7ff35b7c9ef75ec5c-1024x576.jpg,9/5/2018,-44.0033759,170.4825055
"View of Tasman river with iceberg at Mount Cook (Aoraki), New Zealand",https://windows10spotlight.com/wp-content/uploads/2017/04/7cfbf1157b679e4db9a2e637bd0ea53a-1024x576.jpg,4/26/2017,-43.7342623,170.0961542
"Wooden footpath in dense jungle, Westland National Park, New Zealand South Island",https://windows10spotlight.com/wp-content/uploads/2018/02/007ba85b9d0702c81be02247e0143179-1024x576.jpg,2/20/2018,-43.718626,169.8296743
"Mount Cook or Aoraki seen from Hooker Valley, South Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2021/02/6a73a3838fd35f24d28ccb5e6836d1cf-1024x576.jpg,2/25/2021,-43.7039462,170.0987587
"Tasman glacier lake on South Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2017/11/173ceab882a5304513afd2d1667027f7-1024x576.jpg,11/14/2017,-43.6784304,170.1819268
"Snowy peak of Mount Cook, Aoraki and landscape at sunset, Mount Cook National Park, New Zealand",https://windows10spotlight.com/wp-content/uploads/2022/03/59d66f6264ebf2aaf298f69f38687376-1024x576.jpg,3/26/2022,-43.5949749,170.1417883
"Wild lupine flowers in Aoraki Mount Cook National Park, New Zealand",https://windows10spotlight.com/wp-content/uploads/2019/02/205c4bf16eb443170c1996f7046d7c7d-1024x576.jpg,2/12/2019,-43.5949749,170.1417883
"Mount Tasman and Aoraki (Mount Cook) reflected in Lake Matheson, South Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2020/09/aa23921b22675ef2f54debd7464713b0-1024x576.jpg,9/14/2020,-43.5714879,170.3213106
"Australian fur seal in sunlight on a rock at The Friars, South Bruny, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2025/10/b27507af0307355f3631a263edc2f629-1024x576.jpg,7/29/2025,-43.52,147.29
"Looking down the path in the forest at Lake Matheson, South Westland, New Zealand",https://windows10spotlight.com/wp-content/uploads/2023/08/d0d0865c317d2f08aee9071b3e250a9b-1024x576.jpg,8/11/2023,-43.4390485,169.964506
"Reflection in Lake Matheson, South Westland, West Coast of New Zealand South Island",https://windows10spotlight.com/wp-content/uploads/2023/07/90dc3b504726906d86f8133711d839ce-1024x576.jpg,7/9/2023,-43.4390485,169.964506
"Lake Matheson with reflection, Westland National Park, South Island of New Zealand",https://windows10spotlight.com/wp-content/uploads/2023/07/aabbd22c068c6bb0a2d87d63c7ee582f-1024x576.jpg,7/7/2023,-43.4390485,169.964506
"Snowcapped mountains Cook and Fox reflected in lake Matheson at sunset, Westland, New Zealand South Island",https://windows10spotlight.com/wp-content/uploads/2018/03/4d65c7f6fe8f3f81cdeb2b98c1c06e89-1024x576.jpg,3/18/2018,-43.4390485,169.964506
"Mount Cook and Mount Tasman from Lake Matheson at sunset, New Zealand",https://windows10spotlight.com/wp-content/uploads/2018/02/623d8cd10dfb074cb8145aa3b922b8c6-1024x576.jpg,2/3/2018,-43.4390485,169.964506
"Dawn at Lake Matheson in South Westland, New Zealand",https://windows10spotlight.com/wp-content/uploads/2017/09/e9c9991b1e9b4d3287761e3395285c6c-1024x576.jpg,9/28/2017,-43.4390485,169.964506
"Suspension bridge in the middle of the mountains and Futaleufu River, Patagonia, Chile",https://windows10spotlight.com/wp-content/uploads/2024/02/e402a925493e5c23f9a4812a3c84219e-1024x576.jpg,2/6/2024,-43.31192072,-71.94001287
"Cape Raoul in Indian ocean, Tasman National Park, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2022/07/a871dc435d0d15b4475bd6461de45268-1024x576.jpg,7/10/2022,-43.2043765,147.7747165
"The dolerite cliffs and island at Cape Pillar, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2018/11/40b1cb09cfcfba3fde4f24fdff95df09-1024x576.jpg,11/3/2018,-43.1869953,147.9514772
"Crystal clear water in the Los Alerces National Park, Chubut, Argentina",https://windows10spotlight.com/wp-content/uploads/2020/04/316d038b641123630a102330349664b8-1024x576.jpg,4/26/2020,-42.9741301,-71.6438598
"Sunset in Esquel, Chubut, Argentina",https://windows10spotlight.com/wp-content/uploads/2017/06/b3ad07c2ad816c53f08e4aff146e4fbd-1024x576.jpg,6/17/2017,-42.9095281,-71.3143117
"The Pinnacles rock on the top of mount Wellington, Hobart, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2021/01/c30bd88f53e75176f033342e08a56477-1024x576.jpg,1/6/2021,-42.89,147.23
"Wind shelter on the top to Mount Wellington, Hobart, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2019/12/4254c9eda43c0c93897b871ba04823e9-1024x576.jpg,12/1/2019,-42.89,147.23
"Sunset on the summit of Mount Wellington, Hobart, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2017/01/2a32fa844c5588ed083d6d0122b4e296-1024x576.jpg,1/26/2017,-42.89,147.23
"Gordon dam in Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2017/04/114b833fbd88d301bcaef6088d768d3b-1024x576.jpg,4/25/2017,-42.7302418,145.9764038
"Peat bogs at coastal mountain range, Cucao, Chiloé National Park, Los Lagos, Patagonia, Chile",https://windows10spotlight.com/wp-content/uploads/2024/05/8766fb691a1fd3a5ef0a2b7eb83877d8-1024x576.jpg,5/10/2024,-42.6383156,-74.1099919
"Magellanic penguins in Valdés Peninsula, Biedma Department, Chubut Province, Argentina",https://windows10spotlight.com/wp-content/uploads/2024/08/67303e226db39a6a096eb26548456fed-1024x576.jpg,8/17/2024,-42.5285871,-63.8790146
"Yellow wildflowers surrounding Boyle River and nearby mountains, New Zealand",https://windows10spotlight.com/wp-content/uploads/2018/12/0678ff4a8d577e8f9afa13d951497fad-1024x576.jpg,12/3/2018,-42.49362596,172.4048066
"View to the Freycinet Peninsula Hazards from Wineglass Bay, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2022/11/80715a10519844321e5fae744689b14b-1024x576.jpg,11/30/2022,-42.1683907,148.3069102
"Wineglass Bay at dusk, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2020/07/fdbcfbb5f5bf908fa3ea20233155516c-1024x576.jpg,7/6/2020,-42.1683907,148.3069102
"Cloudy morning at Pancake Rocks in Punakaiki, New Zealand",https://windows10spotlight.com/wp-content/uploads/2021/08/fac4c7a2cd005dc530ecbad4e46f47a8-1024x576.jpg,8/5/2021,-42.1078699,171.3348482
"Punakaiki Pancake Rocks in Paparoa National Park, New Zealand",https://windows10spotlight.com/wp-content/uploads/2025/07/62535b908de33e2af74f23f60c67f08f-1024x576.jpg,2/22/2025,-42.094803,171.449875
"Pancake rock in Punakaiki, Paparoa national park, New Zealand",https://windows10spotlight.com/wp-content/uploads/2017/06/af24de0ebbf054e5aa4aeb52911baed2-1024x576.jpg,6/14/2017,-42.094803,171.449875
"Red lichen covered rocks on beach, Bay of Fires, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2018/11/1601a4a7c89496fbec30fba1d5d91798-1024x576.jpg,11/6/2018,-42.0409059,146.8087322
"Deciduous beech (Fagus) in fall colours, Cradle Mountain-Lake St Clair National Park, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2021/09/33ad74f32e3e3a1eef5f0adbada941d3-1024x576.jpg,9/4/2021,-41.8333333,146
"Hiking trail at Dove Lake, Cradle Mountain-Lake Saint Clair National Park, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2020/06/37dfeef26fb1789842eabd75d58738d6-1024x576.jpg,6/12/2020,-41.8333333,146
"Sunset with Cerro Torre mountain, Los Glaciares national park, Patagonia, Argentina",https://windows10spotlight.com/wp-content/uploads/2021/12/a1cc0ce4beced67469231b4cfd806469-1024x576.jpg,12/4/2021,-41.8101472,-68.9062689
"Moody sky over Braeburn Range at dusk, New Zealand South Island",https://windows10spotlight.com/wp-content/uploads/2020/10/98c086bd9d8f4ad6accfd2097fc4e45c-1024x576.jpg,10/14/2020,-41.8051514,172.555889
"View from Marions Lookout to Dove Lake and Cradle Mountain, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2020/04/44f527f79f46baf681b5c0719522393f-1024x576.jpg,4/20/2020,-41.6605972,145.9528166
"Aerial view of Marlborough Sounds, South Island of New Zealand",https://windows10spotlight.com/wp-content/uploads/2018/03/c204a287a9ae61669df42a735aff8128-1024x576.jpg,3/15/2018,-41.5916883,173.7624053
"Road passing next to coast, Pūtangirua Pinnacles Reserve, Wellington Region, New Zealand",https://windows10spotlight.com/wp-content/uploads/2024/12/6b8e2a303112b8a69e1e44c218e6c3ba-1024x576.jpg,12/4/2024,-41.4455377,175.2479571
"Governor’s Bay, Queen Charlotte Sound, Marlborough Sounds, South Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2024/06/99e4120cb7bd7ae8b39df1b2f1ee49e2-1024x576.jpg,6/6/2024,-41.2667586,173.971119
"View of Grove Arm, Queen Charlotte Sound, Marlborough Sounds, South Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2024/03/b2b5b23a5cdacb008815beff3a0a9075-1024x576.jpg,3/15/2024,-41.2650575,173.9506104
"View of Mount Lopez (Cerro Lopez) and Perito Moreno Lake (Lago Moreno), Bariloche, Argentina",https://windows10spotlight.com/wp-content/uploads/2024/05/9fbd7ee97713d313292bcb01b60214c1-1024x576.jpg,5/14/2024,-41.1509333,-71.2934505
"Lake by mountains against sky, Nahuel Huapi national park, San Carlos De Bariloche, Argentina",https://windows10spotlight.com/wp-content/uploads/2020/12/56779669366688a40d94fb42725e40a7-1024x576.jpg,12/16/2020,-41.1334722,-71.3102778
"Sunrise over the ocean, Binalong Bay, Bay of Fires Conservation Area, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2024/09/4c1e794f8ae2486d43327556c4ca26d6-1024x576.jpg,9/13/2024,-41.1228881,148.258116
"Volcano Osorno at Llanquihue Lake, Chile",https://windows10spotlight.com/wp-content/uploads/2020/06/6b595a11e9ceb662c0f215188340463a-1024x576.jpg,6/9/2020,-41.1041666,-72.4958333
"River Petrohué Waterfalls with rock formations and Osorno Volcano in background, Chile",https://windows10spotlight.com/wp-content/uploads/2020/04/bde9c0f43f2d06f8b584c6dc63b86a94-1024x576.jpg,4/16/2020,-41.1041666,-72.4958333
"Split Apple rocks in Abel Tasman National park, Kaiteriteri, New Zealand",https://windows10spotlight.com/wp-content/uploads/2022/09/81488d55713239ef43b1fa82db7acff9-1024x576.jpg,9/4/2022,-41.0182891,173.0202189
"Bay of Fires ranging from Binalong Bay to Eddystone Point, Tasmania in Australia",https://windows10spotlight.com/wp-content/uploads/2020/10/a22a25f9383f943e362ca5ff0e97fd8a-1024x576.jpg,10/11/2020,-41.0090207,148.29142
"Nahuel Huapi lake in national park, Rio Negro, Patagonia, Andes, Argentina",https://windows10spotlight.com/wp-content/uploads/2017/10/d85649eef9964dfa25d8f5e7698d394d-1024x576.jpg,10/17/2017,-40.9256177,-71.5150655
"Castlepoint aerial view with lighthouse on wild coast, Wairarapa, Wellington, New Zealand",https://windows10spotlight.com/wp-content/uploads/2022/10/5fdbc88ce20a297904d2550e77441920-1024x576.jpg,10/29/2022,-40.9021076,176.2250349
Misty morning on the Southern Island New Zealand,https://windows10spotlight.com/wp-content/uploads/2022/05/bad72f03d123e10c17524ae2949a67e5-1024x576.jpg,5/23/2022,-40.900557,174.885971
"Woman running on coastline, golden sunset hours in New Zealand",https://windows10spotlight.com/wp-content/uploads/2017/09/c32d5f27a9660f065076973aac3a6f51-1024x576.jpg,9/20/2017,-40.900557,174.885971
"Castle Point Lighthouse in Castlepoint village, Wairarapa coast, North Island of New Zealand",https://windows10spotlight.com/wp-content/uploads/2023/10/ad128c8d381fa6091d974658710d428d-1024x576.jpg,10/14/2023,-40.9003057,176.231676
"Castlepoint lighthouse at sunrise, Wellington region, Wairarapa, North Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2018/02/ba79ec5f71873b31d144bc1de4af8b97-1024x576.jpg,2/6/2018,-40.9003057,176.231676
"The Nut rock formation at dusk, Stanley, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2022/09/9767baf5f1db827600d2ea75892f1762-1024x576.jpg,9/17/2022,-40.7651464,145.3006808
"Rock Formations reflect in the water, Wharariki Beach, South Island of New Zealand",https://windows10spotlight.com/wp-content/uploads/2024/01/6f173f91989cf5f43559dcfcaac594cb-1024x576.jpg,1/21/2024,-40.5029623,172.6790795
"Natural landscape of Wharariki Beach at sunset, South Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2020/04/675ebff06f9e7858c0dd622a624c8bb1-1024x576.jpg,4/7/2020,-40.5029623,172.6790795
"Wharariki Beach Cave, Archway Islands, South Island of New Zealand",https://windows10spotlight.com/wp-content/uploads/2016/11/a27bdbb39023de2c3f6ae64add8c8d8d-1024x576.jpg,11/3/2016,-40.5029623,172.6790795
"Lillies beach, Wybalena, Flinders Island, Tasmania, Australia",https://windows10spotlight.com/wp-content/uploads/2019/03/8c0aa57f3b59cc5786c50c7a873436b3-1024x576.jpg,3/15/2019,-40.0168801,147.8826928
"Lake Huechulafquen with volcano in Lanín National Park, Patagonia, Argentina",https://windows10spotlight.com/wp-content/uploads/2020/07/ab83eb27abaac7ff120a7a4740157775-1024x576.jpg,7/9/2020,-39.6372198,-71.5023509
Egmont National Park landscape view in Taranaki region of New Zealand's North Island,https://windows10spotlight.com/wp-content/uploads/2018/12/c59c172139c88573bc60356876a7c87d-1024x576.jpg,12/10/2018,-39.2996766,174.0662744
"Mount Taranaki (Egmont) reflecting in Pouakai Tarn, New Zealand North Island",https://windows10spotlight.com/wp-content/uploads/2023/01/3c540cf538515fd355e144f6a1adf10b-1024x576.jpg,1/27/2023,-39.2967702,174.0633993
"Aerial view of farmlands, North Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2025/08/9a52b5724f531eb4347e227f381c3080-1024x576.jpg,3/30/2025,-39.2378365,175.6023643
"Ngauruhoe volcano at sunset, Tongariro National Park, North Island, New Zealand",https://windows10spotlight.com/wp-content/uploads/2017/06/afb1549e4704d51ae01f02ba63ff1770-1024x576.jpg,6/6/2017,-39.1568642,175.6321486
"Lake Mangamahoe shore with Mount Taranaki in background, New Plymouth, New Zealand",https://windows10spotlight.com/wp-content/uploads/2020/08/2bb5a206a05dd548eb545b55007bde5c-1024x576.jpg,8/21/2020,-39.1239819,174.1217699
"Sunset at rocky Tongaporutu beach in Taranaki region, the North Island of New Zealand",https://windows10spotlight.com/wp-content/uploads/2024/04/ff25205c87cbf101b1318135ecb995f1-1024x576.jpg,4/11/2024,-38.8196776,174.5978538
"Hopetoun Falls waterfall across Aire River in Great Otway National Park, Victoria, Australia",https://windows10spotlight.com/wp-content/uploads/2025/07/3d7055b0cb11fb3de64c02ca6c8f214f-1024x576.jpg,3/12/2025,-38.7912177,143.5419225
"Conguillio volcano and araucaria trees Araucaria araucana in the Conguillio National Park, Chile",https://windows10spotlight.com/wp-content/uploads/2018/11/0591fed76e05e286f86cbb9abc90e048-1024x576.jpg,11/16/2018,-38.6910478,-71.6735439
"Great Ocean Road at night under Milky Way, Victoria, Australia",https://windows10spotlight.com/wp-content/uploads/2017/12/e41ad1abb39457f2c2ececbf865cc6da-1024x576.jpg,12/31/2017,-38.6804339,143.3915596
"Twelve apostles coastal view, sandstone rocks with Pacific Ocean, Victoria, Australia",https://windows10spotlight.com/wp-content/uploads/2018/11/6fbaf6002ee5c96b81c32600be743e9b-1024x576.jpg,11/3/2018,-38.6645738,143.1029791
"Twelve Apostles at sunset, Great Ocean road, Port Campbell National Park, Victoria, Australia",https://windows10spotlight.com/wp-content/uploads/2024/09/c00d830c641bb4a0b3d48f26f4b87f8b-1024x576.jpg,9/8/2024,-38.6621015,143.1050918
"Aerial view of The Twelve Apostles, Victoria, Australia",https://windows10spotlight.com/wp-content/uploads/2021/08/8cd89d7aa905aa5cea196de2ba3aa5fc-1024x576.jpg,8/29/2021,-38.6621015,143.1050918
"Twelve Apostles limestone stacks off the shore of Port Campbell National Park, Australia",https://windows10spotlight.com/wp-content/uploads/2021/01/dd16f2b9b655c8c255272d331aafc6e8-1024x576.jpg,1/4/2021,-38.6620923,143.1050308
"Twelve Apostles limestone stacks at sunset, Port Campbell National Park, Victoria, Australia",https://windows10spotlight.com/wp-content/uploads/2020/08/405d56ef85e386db6eb57ad87da2b613-1024x576.jpg,8/20/2020,-38.6620923,143.1050308
